ADD COMPANY C0, Company0, 157
ADD GRADUATE G180, Graduate180, 9.7, C172, C388, C389, C445, C444, C163, C182, C475, C412, C97, C426, C93, C208, C20, C494, C7, C210, C300, C333, C106, C58, C326, C392, C148, C192, C360, C316, C150, C264, C46, C413, C390, C350, C283, C404, C458, C403, C230, C257, C117, C5, C105, C38, C321, C26, C218, C352, C431, C482, C419, C456, C356, C256, C382, C174, C448, C402, C358, C397, C53, C130, C128, C471, C342, C328, C288, C273, C401, C146, C263, C373, C30, C305, C181, C304, C48, C120, C247, C287, C226, C461, C270, C214, C229, C176, C286, C312, C227, C319, C436, C183, C85, C121, C198, C170, C33, C408, C125, C49, C306, C279, C95, C76, C110, C341, C486, C45, C79, C455, C432, C386, C320, C414, C221, C473, C139, C180, C225, C99, C265, C379, C103, C108, C234, C478, C498, C55, C354, C147, C80, C435, C468, C290, C178, C90, C157, C138, C364, C132, C421, C280, C61, C380, C193, C484, C493, C334, C131, C22, C249, C269, C351, C116, C40, C35, C164, C119, C166, C255, C359, C100, C124, C274, C236, C145, C357, C13, C248, C466, C84, C343, C188, C104, C317, C96, C399, C129, C228, C307, C15, C489, C135, C372, C102, C420, C490, C167, C496, C416, C14, C251, C424, C457, C136, C452, C378, C418, C173, C464, C246, C179, C474, C140, C447, C483, C441, C23, C78, C383, C375, C194, C37, C98, C159, C62, C272, C77, C175, C66, C141, C407, C298, C143, C29, C428, C149, C463, C485, C259, C353, C261, C31, C355, C67, C204, C415, C153, C377, C345, C94, C277, C467, C331, C349, C497, C417, C295, C396, C81, C28, C209, C160, C339, C442, C82, C322, C495, C0, C151, C60, C366, C425, C253, C169, C310, C311, C111, C25, C450, C438, C56, C126, C44, C462, C195, C165, C338, C205, C446, C244, C187, C451, C499, C196, C240, C282, C2, C344, C199, C115, C1, C369, C203, C492, C134, C368, C162, C41, C220, C406, C347, C393, C243, C113, C329, C88, C454, C72, C34, C32, C262, C217, C68, C443, C241, C123, C480, C16, C258, C395, C142, C398, C433, C216, C92, C374, C301, C405, C219, C303, C74, C3, C6, C297, C315, C362, C17, C278, C235, C363, C12, C250, C410, C191, C107, C335, C87, C271, C197, C439, C477, C336, C70, C481, C231, C387, C9, C370, C376, C184, C409, C202, C434, C427, C156, C337, C384, C168, C453, C267, C332, C318, C472, C51, C422, C237, C59, C242, C144, C325, C39, C284, C309, C200, C101, C429, C449, C276, C308, C161, C294, C430, C245, C260, C190, C54, C4, C314, C18, C222, C201, C293, C50, C488, C75, C491, C470, C440, C232, C171, C385, C19, C212, C91, C215, C43, C292, C122, C133, C112, C460, C158, C391, C118, C114, C10, C479, C137, C423, C206, C86, C211, C346, C57, C186, C275, C24, C213, C224, C65, C411, C327, C83, C400, C465, C324, C36, C69, C152, C64, C89, C268, C27, C459, C252, C8, C52, C154, C239, C177, C266, C285, C476, C11, C21, C394, C71, C296, C223, C371
ADD GRADUATE G181, Graduate181, 8.5, C87, C182, C438, C181, C159, C46, C214, C63, C396, C477, C31, C201, C492, C432, C291, C465, C11, C431, C376, C132, C497, C433, C253, C49, C188, C309, C437, C21, C242, C273, C439, C118, C225, C336, C228, C293, C100, C155, C276, C231, C196, C23, C267, C360, C365, C471, C275, C238, C393, C97, C383, C404, C454, C124, C452, C340, C169, C7, C197, C447, C86, C429, C334, C490, C450, C266, C449, C203, C122, C493, C286, C296, C487, C160, C24, C370, C338, C250, C189, C101, C59, C269, C162, C37, C166, C2, C35, C165, C65, C212, C116, C123, C70, C485, C442, C427, C368, C272, C34, C78, C310, C107, C39, C316, C12, C8, C175, C339, C138, C10, C47, C256, C230, C428, C499, C158, C422, C443, C152, C440, C164, C102, C157, C172, C262, C190, C311, C308, C68, C470, C112, C317, C219, C498, C226, C347, C282, C372, C224, C22, C345, C448, C83, C277, C315, C399, C292, C114, C405, C469, C474, C195, C457, C161, C137, C481, C111, C378, C81, C444, C113, C180, C455, C467, C213, C216, C419, C229, C330, C208, C4, C255, C154, C142, C303, C48, C476, C288, C6, C75, C121, C279, C366, C496, C176, C434, C191, C473, C44, C38, C435, C139, C394, C134, C395, C401, C71, C343, C26, C18, C453, C301, C361, C13, C233, C58, C129, C406, C302, C385, C168, C386, C375, C400, C115, C451, C319, C140, C284, C174, C415, C271, C312, C468, C337, C327, C236, C341, C289, C456, C362, C342, C283, C133, C130, C413, C185, C322, C313, C17, C128, C222, C45, C218, C147, C177, C299, C150, C354, C91, C331, C19, C278, C151, C418, C384, C300, C80, C280, C84, C28, C15, C198, C29, C478, C106, C298, C217, C27, C462, C349, C412, C483, C351, C441, C243, C95, C357, C223, C52, C387, C388, C241, C171, C244, C82, C344
ADD GRADUATE G182, Graduate182, 4.6, C370, C365, C488, C482, C453, C8, C11, C132, C395, C75, C457, C91, C299, C415, C24, C96, C44, C475, C425, C349, C397, C224, C237, C297, C140, C272, C315, C339, C422, C105, C284, C129, C454, C258, C92, C112, C336, C216, C119, C167, C450, C474, C418, C434, C466, C312, C125, C334, C383, C188, C213, C209, C484, C51, C273, C30, C372, C342, C274, C107, C60, C472, C28, C101, C256, C146, C235, C470, C164, C86, C345, C130, C388, C203, C83, C191, C102, C210, C62, C202, C278, C399, C156, C61, C36, C319, C293, C467, C459, C215, C413, C219, C33, C446, C414, C346, C4, C149, C242, C53, C255, C109, C458, C259, C254, C116, C110, C229, C194, C233, C308, C124, C477, C117, C384, C121, C186, C12, C173, C355, C276, C177, C32, C76, C104, C212, C430, C214, C136, C189, C228, C59, C192, C113, C82, C252, C363, C280, C400, C359, C440, C205, C368, C492, C64, C3, C120, C81, C489, C427, C498, C442, C200, C14, C54, C464, C317, C31, C1, C41, C264, C143, C354, C357, C114, C479, C150, C393, C270, C238, C251, C381, C226, C201, C289, C52, C67, C497, C290, C491, C244, C230, C69, C218, C88, C302, C236, C426, C157, C487, C15, C66, C285, C50, C123, C378, C0, C402, C375, C326, C211, C222, C22, C287, C408, C314, C145, C137, C199, C371, C9, C261, C485, C333, C20, C311, C307, C39, C387, C38, C364, C347, C448, C328, C246, C70, C416, C46, C139, C423, C327, C473, C135, C269, C262, C323, C47, C494, C232, C77, C174, C185, C344, C329, C321, C217, C412, C394, C2, C84, C275, C227, C40, C374, C10, C178, C187, C298, C159, C239, C190, C335, C305, C223, C161, C421, C184, C207, C133, C234, C55, C155, C163, C443, C310, C420, C407, C396, C301, C451, C324, C231, C465, C406, C369, C58, C495, C455, C193, C480, C341, C111, C170, C353, C411, C313, C362, C176, C95, C128, C80, C499, C94, C486, C385, C295, C182, C126, C343, C240, C249, C72, C42, C338, C401, C490, C74, C390, C221, C152, C7, C456, C279, C204, C325, C439, C438, C391, C90, C180, C389, C175, C198, C377, C17, C220, C493, C115, C68, C496, C460, C398, C79, C294, C431, C257, C382, C471, C376, C37, C291, C392, C48, C444, C49, C26, C441, C481, C43, C25, C306, C435, C250, C288, C300, C153, C292, C197, C253, C87, C360, C461, C21, C98, C432, C158, C243, C476, C144, C483, C181, C361, C23, C97, C99, C108, C358, C208, C478, C100, C57, C225, C19, C283, C168, C281, C332, C260, C410, C271, C462, C379, C142, C268, C330, C331, C433, C404, C147, C463, C445, C6, C171, C165, C318, C266, C160, C241, C172, C386, C380, C183, C352, C468, C367, C419, C13, C452, C138, C286, C409, C348, C247, C63, C93, C166, C337, C309, C195, C122, C351, C296, C248, C417, C65, C356, C78, C18, C206, C34, C322, C151
ADD GRADUATE G183, Graduate183, 8.6, C489, C166, C446, C426, C220, C199, C389, C445, C413, C437, C214, C442, C98, C4, C106, C55, C87, C414, C296, C160, C124, C420, C107, C493, C496, C190, C275, C386, C23, C187, C370, C364, C455, C224, C434, C227, C41, C153, C33, C411, C320, C126, C301, C440, C114, C60, C103, C38, C326, C157, C48, C289, C472, C115, C258, C303, C387, C156, C341, C423, C105, C334, C163, C59, C261, C400, C339, C85, C67, C277, C13, C376, C273, C26, C53, C298, C17, C444, C173, C139, C335, C155, C282, C244, C325, C81, C195, C308, C388, C62, C323, C270, C184, C27, C407, C467, C234, C61, C351, C221, C418, C390, C379, C394, C152, C265, C36, C116, C459, C130, C94, C345, C430, C302, C206, C365, C458, C340, C231, C497, C219, C330, C321, C134, C113, C403, C438, C266, C267, C300, C404, C278, C222, C454, C185, C268, C256, C272, C367, C481, C25, C172, C70, C461, C279, C327, C299, C97, C189, C79, C357, C421, C211, C349, C243, C424, C239, C21, C102, C311, C373, C5, C262, C200, C329, C158, C46, C162, C203, C128, C6, C456, C183, C483, C380, C315, C269, C309, C466, C88, C65, C123, C344, C167, C415, C399, C284, C235, C475, C232, C347, C170, C118, C91, C363, C464, C276, C202, C212, C484, C452, C245, C257, C18, C477, C337, C354, C304, C338, C24, C11, C39, C230, C249, C194, C487, C228, C2, C291, C34, C208, C205, C480, C498, C10, C352, C356, C343, C209, C378, C392, C281, C381, C463, C274, C58, C287, C408, C241, C40, C192, C346, C110, C490, C260, C191, C382, C288, C316, C435, C259, C451, C80, C151, C433, C82, C0, C410, C37, C368, C359, C150, C395, C468, C143, C402, C223, C429, C332, C476, C171, C76, C14, C30, C396, C165, C371, C127, C306, C353, C312, C149, C69, C401, C164, C137, C443, C54, C119, C495, C427, C417, C42, C35, C237, C45, C428, C383, C255, C271, C317, C453, C314, C384, C479, C129, C225, C248, C19, C290, C369, C252, C121, C250, C292, C280, C251, C78, C12, C236, C193, C247, C197, C342, C360, C474, C1, C44, C471, C486, C169, C182, C350, C100, C112, C136, C104, C28, C89, C161, C439, C473, C50, C294, C450, C492, C186, C240, C177, C460, C374, C355, C447, C425, C441, C422, C242, C141, C462, C324, C286, C51, C366, C264, C57, C361, C348, C9, C131, C499, C64, C181, C210, C101, C49, C238, C168, C7, C31, C174, C385, C233, C56, C253, C254, C201, C84, C491, C297, C111, C144, C32, C432, C397, C295, C419, C431, C148, C147, C416, C448, C318, C145, C132, C15, C120, C358, C52, C336, C133, C135, C319, C117, C73, C215, C77, C83, C310, C263, C92, C196, C412, C138, C313, C293, C63, C216, C482, C328, C485, C375, C71, C246, C305, C109, C198, C494, C405, C372, C449, C146, C154, C159, C96, C285, C93, C307, C99, C175, C86, C179, C74, C436, C95, C68, C108, C204, C207, C43, C29, C406, C72, C322, C457, C283, C125, C478, C66, C469, C398, C75, C226, C470, C176, C16, C333, C377, C122
ADD GRADUATE G184, Graduate184, 8.6, C99, C36, C290, C166, C200, C297, C425, C244, C126, C28, C124, C3, C409, C90, C397, C443, C146, C312, C201, C469, C75, C192, C105, C59, C434, C107, C278, C331, C32, C64, C170, C163, C415, C96, C40, C481, C241, C475, C123, C85, C298, C405, C414, C249, C27, C375, C152, C372, C13, C322, C263, C190, C156, C149, C262, C104, C408, C138, C103, C361, C323, C9, C306, C296, C81, C219, C16, C220, C189, C478, C401, C385, C89, C329, C396, C450, C318, C255, C325, C326, C462, C153, C373, C457, C188, C499, C395, C144, C50, C431, C15, C47, C37, C121, C436, C310, C158, C496, C486, C304, C53, C56, C240, C294, C493, C489, C250, C213, C46, C370, C452, C289, C65, C271, C313, C445, C145, C26, C433, C251, C231, C305, C301, C129, C377, C11, C286, C235, C148, C183, C319, C439, C39, C429, C133, C118, C379, C374, C22, C161, C87, C114, C413, C2, C458, C390, C83, C234, C352, C447, C14, C428, C177, C186, C465, C386, C4, C41, C239, C412, C203, C460, C236, C288, C60, C274, C191, C248, C404, C346, C285, C54, C57, C438, C283, C232, C78, C134, C435, C430, C8, C82, C80, C76, C455, C437, C418, C356, C279, C167, C162, C272, C359, C29, C140, C63, C195, C77, C388, C245, C381, C324, C106, C444, C117, C383, C5, C69, C247, C270, C49, C72, C112, C51, C208, C327, C467, C168, C226, C367, C218, C66, C91, C302, C154, C48, C202, C389, C461, C184, C293, C384, C284, C276, C43, C62, C147, C295, C212, C100, C229, C257, C363, C332, C282, C339, C216, C456, C187, C174, C225, C299, C179, C317, C204, C172, C142, C369, C336, C448, C31, C73, C1, C173, C498, C307, C61, C196, C101, C94, C424, C473, C199, C111, C265, C300, C252, C399, C243, C365, C355, C116, C30, C141, C470, C420, C338, C488, C253, C86, C334, C446, C280, C459, C150, C160, C159, C269, C115, C221, C347, C214, C416, C102, C10, C364, C209, C343, C215, C330, C98, C136, C113, C151, C261, C67, C227, C316, C70, C92, C320, C6, C206, C477, C242, C303, C342, C266, C260, C309, C451, C68, C45, C394, C97, C228, C392, C333, C127, C20, C193, C256, C180, C485, C23, C472, C441, C454, C484, C71, C422, C164, C108, C157, C479, C491, C182, C38, C350, C120, C178, C35, C287, C423, C474, C335, C185, C24, C119, C122, C165, C33, C197, C400, C417, C246, C125, C406, C321, C466, C471, C7, C135, C349, C402, C487, C139, C181, C407, C495, C18, C345, C222, C308, C376, C237, C130, C291, C268, C44, C88, C205, C354, C132, C341, C387, C337, C137, C378, C292, C464, C382, C449, C362, C311, C238, C453, C210, C259, C440, C277, C490, C353, C368, C19, C211, C340, C275, C315, C344, C110, C483, C351, C348, C258, C391, C463, C131, C267, C432, C42, C34, C55, C442, C207, C95, C494, C217, C171, C492, C398, C21, C360, C233, C482, C224, C52, C427, C371, C264
ADD GRADUATE G185, Graduate185, 7.7, C214, C170, C272, C10, C417, C460, C285, C411, C338, C288, C247, C121, C347, C208, C345, C376, C106, C160, C397, C381, C295, C441, C305, C103, C421, C459, C110, C433, C162, C483, C491, C167, C94, C479, C395, C66, C128, C7, C306, C390, C312, C410, C453, C495, C286, C477, C20, C444, C174, C70, C405, C120, C219, C361, C202, C380, C383, C149, C264, C278, C266, C178, C204, C65, C343, C118, C379, C14, C134, C269, C481, C186, C484, C467, C43, C271, C159, C253, C255, C446, C102, C99, C132, C329, C104, C82, C122, C51, C438, C332, C240, C431, C260, C19, C346, C229, C480, C375, C140, C368, C27, C119, C171, C2, C254, C36, C393, C17, C136, C87, C131, C302, C259, C456, C47, C89, C422, C287, C150, C475, C273, C37, C363, C468, C54, C172, C166, C487, C179, C113, C257, C163, C68, C49, C5, C344, C419, C96, C224, C191, C478, C34, C320, C69, C126, C325, C218, C81, C252, C280, C123, C300, C223, C377, C1, C248, C497, C464, C372, C67, C105, C61, C406, C426, C12, C232, C465, C319, C33, C201, C40, C197, C72, C250, C226, C492, C79, C129, C15, C328, C44, C268, C189, C76, C205, C262, C115, C439, C116, C428, C326, C182, C143, C98, C26, C324, C83, C315, C243, C196, C192, C430, C402, C415, C169, C399, C313, C145, C358, C420, C187, C155, C78, C282, C181, C474, C29, C267, C401, C400, C222, C53, C52, C195, C16, C130, C334, C490, C152, C73, C424, C353, C9, C385, C416, C216, C41, C245, C127, C100, C241, C466, C109, C457, C234, C56, C193, C470, C124, C177, C496, C330, C22, C351, C374, C408, C88, C392, C354, C350, C445, C207, C323, C151, C283, C307, C242, C281, C114, C437, C220, C30, C198, C176, C55, C227, C139, C413, C230, C451, C190, C0, C173, C435, C476, C146, C296, C147, C321, C157, C298, C318, C341, C199, C185, C164, C317, C86, C482, C455, C45, C135, C57, C340, C225, C212, C398, C294, C356, C322, C93, C203, C90, C158, C275, C386, C303, C425, C469, C80, C263, C462, C277, C291, C64, C447, C450, C200, C279, C231, C221, C366, C180, C3, C489, C184, C499, C77, C364, C148, C210, C112, C38, C349, C58, C316, C309, C382, C233, C63, C292, C388, C409, C440, C333, C35, C448, C348, C141, C308, C357, C91, C297, C62, C427, C217, C404, C454, C384, C156, C154, C265, C485, C46, C249, C290, C125, C261, C194, C237, C117, C25, C11, C235, C360, C412, C251, C228, C60, C21, C48, C355, C289, C239, C365, C92, C175, C107, C165, C144, C111, C18, C299, C244, C463, C310, C394, C494, C4, C74, C23, C168, C498, C236, C211, C206, C276, C142, C270, C442, C32, C414, C403, C337, C6, C39, C293, C8, C331, C274
ADD GRADUATE G186, Graduate186, 5.3, C61, C50, C400, C134, C171, C209, C432, C222, C414, C231, C182, C342, C422, C427, C314, C268, C122, C157, C250, C374, C119, C438, C288, C111, C83, C144, C475, C92, C233, C383, C73, C286, C225, C75, C22, C300, C355, C151, C305, C302, C221, C405, C4, C457, C292, C76, C18, C493, C412, C245, C388, C95, C267, C447, C3, C494, C241, C68, C280, C232, C384, C294, C341, C166, C467, C297, C21, C490, C257, C293, C334, C454, C185, C322, C208, C386, C301, C394, C408, C369, C492, C446, C163, C31, C381, C359, C175, C71, C39, C117, C64, C183, C271, C28, C27, C349, C200, C201, C52, C41, C8, C417, C136, C115, C462, C316, C102, C327, C473, C263, C373, C97, C498, C216, C65, C177, C444, C192, C275, C162, C211, C35, C259, C85, C203, C306, C195, C33, C392, C135, C147, C448, C437, C360, C101, C194, C173, C19, C7, C344, C204, C139, C1, C479, C108, C105, C46, C309, C495, C258, C34, C228, C439, C315, C449, C67, C491, C445, C312, C353, C132, C89, C36, C273, C382, C461, C477, C109, C87, C100, C328, C247, C303, C48, C181, C254, C205, C433, C30, C120, C424, C240, C256, C431, C313, C310, C413, C40, C112, C415, C317, C69, C153, C214, C340, C377, C468, C59, C399, C335, C347, C172, C404, C193, C93, C459, C406, C307, C62, C124, C148, C243, C104, C220, C325, C380, C252, C443, C58, C137, C450, C409, C339, C423, C158, C441, C77, C237, C43, C276, C123, C486, C230, C387, C489, C348, C96, C453, C11, C251, C440, C51, C336, C291, C206, C32, C356, C358, C319, C465, C60, C282, C79, C346, C277, C362, C484, C106, C331, C107, C420, C375, C54, C287, C471, C15, C234, C207, C332, C113, C168, C6, C333, C213, C398, C202, C364, C324, C17, C70, C482, C295, C80, C466, C397, C242, C337, C274, C223, C143, C188, C26, C429, C74, C496, C152, C20, C255, C357, C352, C180, C428
ADD GRADUATE G187, Graduate187, 6.4, C367, C293, C468, C427, C323, C274, C221, C218, C38, C269, C236, C127, C423, C401, C28, C420, C340, C93, C358, C108, C311, C216, C92, C62, C125, C244, C434, C207, C326, C155, C208, C457, C317, C462, C399, C419, C450, C81, C235, C176, C286, C83, C177, C320, C84, C483, C264, C134, C474, C454, C375, C9, C325, C405, C429, C346, C17, C432, C168, C233, C58, C465, C142, C270, C484, C238, C206, C313, C166, C378, C51, C82, C417, C392, C154, C225, C437, C7, C112, C250, C10, C95, C283, C315, C493, C382, C115, C181, C357, C20, C211, C385, C339, C425, C348, C171, C227, C354, C150, C19, C3, C202, C56, C492, C371, C220, C119, C312, C33, C200, C156, C310, C198, C219, C303, C486, C447, C379, C361, C53, C98, C389, C247, C4, C391, C400, C73, C21, C212, C377, C117, C205, C369, C329, C24, C387, C130, C41, C61, C167, C2, C36, C123, C428, C126, C267, C254, C261, C50, C461, C47, C305, C70, C100, C349, C229, C296, C63, C87, C184, C404, C146, C109, C285, C410, C327, C282, C497, C308, C412, C458, C473, C37, C398, C463, C352, C277, C234, C90, C132, C163, C416, C384, C446, C440, C301, C280, C145, C376, C321, C262, C31, C370, C55, C482, C386, C366, C42, C436, C415, C141, C94, C252, C143, C341, C307, C14, C44, C328, C54, C470, C351, C255, C353, C122, C406, C199, C292, C48, C183, C291, C487, C360, C153, C359, C243, C295, C169, C226, C331, C151, C96, C368, C443, C294, C448, C276, C57, C34, C128, C106, C240, C488, C0, C196, C334, C344, C472, C418, C257, C337
ADD GRADUATE G188, Graduate188, 6.3, C0, C438, C124, C475, C496, C428, C31, C32, C490, C259, C266, C378, C283, C434, C28, C13, C236, C41, C395, C47, C225, C379, C312, C384, C39, C334, C264, C295, C97, C362, C173, C307, C5, C121, C328, C134, C90, C309, C103, C487, C386, C9, C397, C323, C247, C300, C267, C1, C366, C4, C29, C383, C406, C51, C210, C157, C407, C34, C346, C380, C330, C476, C369, C83, C351, C214, C415, C294, C87, C68, C477, C265, C429, C42, C408, C237, C370, C179, C448, C325, C113, C43, C219, C424, C141, C212, C251, C84, C159, C205, C280, C399, C269, C249, C401, C169, C230, C413, C478, C181, C336, C6, C367, C132, C112, C492, C417, C45, C140, C89, C452, C166, C226, C145, C292, C319, C290, C439, C284, C435, C93, C128, C240, C462, C254, C308, C277, C195, C494, C393, C400, C35, C67, C464, C491, C374, C163, C347, C18, C287, C106, C122, C79, C86, C23, C337, C220, C419, C40, C416, C238, C263, C326, C430, C405, C194, C217, C338, C25, C167, C76, C455, C180, C137, C436, C441, C65, C398, C12, C495, C479, C96, C208, C224, C16, C365, C49, C321, C193, C317, C138, C116, C299, C286, C3, C354, C98, C153, C165, C368, C471, C149, C316, C242, C218, C162, C258, C102, C298, C431, C110, C119, C221, C59, C156, C123, C26, C30, C186, C314, C244, C129, C445, C199, C271, C146, C411, C229, C437, C160, C206, C107, C414, C245, C355, C497, C250, C246, C356, C15, C176, C474, C303, C118, C130, C170, C315, C344, C333, C305, C480, C168, C109, C151, C310, C38, C188, C64, C117, C164, C375, C404, C14, C453, C114, C340, C466, C24, C454, C19, C402, C21, C389, C432, C74, C105, C467, C306, C82, C427, C433, C73, C387, C239, C216, C276, C243, C377, C54, C412, C183, C53, C36, C187, C301, C442, C75, C231, C289, C94, C425, C360, C61, C248, C353, C200, C463, C320, C392, C339, C192, C70, C324, C196, C172, C204, C381, C100, C131, C396, C104, C372, C203, C111, C403, C227, C135, C318, C485, C282, C274, C329, C115, C357, C69, C63, C291, C211, C281, C410, C376, C232, C48, C457, C488, C184, C273, C80, C133, C342, C207, C363, C66, C72, C234, C469, C332, C420, C335, C385, C440, C260, C190, C235, C27, C127, C461, C215, C252, C228, C50, C91, C171, C158, C498, C426, C311, C364, C465, C422, C71, C261, C390, C8, C382, C350, C272, C268, C394, C451, C345, C482, C189, C78, C302, C253, C37, C481, C223, C174, C297, C2, C361, C154, C177, C358, C391, C460, C178, C423, C7, C161, C99, C293, C304, C185, C20, C409, C56, C10, C343, C17, C388, C348, C444, C446, C418, C443, C57, C175, C11, C257, C126, C499, C449, C371, C447, C213, C201, C209, C143, C270, C142, C255, C468, C373, C421, C136, C120, C459, C198, C60, C470, C296, C62, C191, C322, C33, C139, C278, C233, C341, C483, C92, C331, C125, C85, C81, C256, C352, C101, C46, C108, C275, C486, C288, C202, C493, C262, C22, C77, C349, C147, C95, C197, C484, C327, C148, C88, C456, C458, C44
ADD GRADUATE G189, Graduate189, 5.8, C11, C214, C474, C111, C68, C141, C270, C449, C462, C210, C395, C416, C325, C410, C171, C89, C440, C52, C35, C394, C121, C480, C28, C84, C29, C305, C164, C260, C496, C108, C414, C236, C90, C465, C362, C221, C317, C412, C241, C361, C387, C112, C303, C262, C0, C188, C389, C18, C152, C55, C231, C239, C321
ADD GRADUATE G190, Graduate190, 4.2, C470, C432, C491, C168, C17, C212, C455, C210, C98, C232, C63, C187, C479, C213, C207, C1, C485, C193, C353, C480, C407, C22, C6, C216, C461, C245, C408, C460, C69, C217, C115, C127, C498, C495, C376, C456, C230, C494, C15, C325, C90, C434, C285, C419, C60, C475, C25, C158, C261, C188, C286, C7, C386, C295, C339, C374, C347, C39, C486, C439, C77, C383, C262, C342, C186, C222, C2, C394, C169, C59, C144, C140, C254, C333, C256, C313, C260, C489, C384, C297, C204, C64, C102, C315, C390, C433, C21, C296, C499, C435, C477, C170, C165, C96, C392, C13, C250, C80, C356, C405, C197, C350, C189, C86, C156, C265, C29, C283, C48, C122, C119, C335, C422, C5, C464, C177, C104, C423, C318, C173, C488, C121, C417, C41, C9, C162, C273, C358, C402, C312, C410, C323, C3, C288, C457, C201, C192, C300, C153, C269, C406, C243, C112, C346, C4, C468, C199, C248, C375, C372, C367, C67, C359, C316, C276, C109, C448, C338, C10, C292, C324, C133, C65, C471, C441, C89, C185, C181, C129, C482, C352, C385, C35, C307, C180, C227, C27, C291, C231, C58, C142, C458, C304, C328, C172, C294, C427, C443, C224, C306, C345, C351, C57, C360, C368, C202, C91, C497, C320, C62, C404, C171, C148, C484, C266, C150, C437, C157, C34, C284, C225, C233, C167, C393, C37, C336, C252, C389, C391, C409, C54, C138, C134, C429, C453, C238, C395, C226, C397, C474, C20, C420, C362, C220, C154, C66, C196, C487, C268, C70, C234, C195, C51, C105, C421, C466, C403, C178, C349, C93, C246, C218, C47, C8, C278, C191, C414, C299, C483, C412, C136, C223, C146, C42, C88, C209, C242, C472, C415, C274, C357, C116, C259, C46, C314, C33, C198, C240, C38, C400, C19, C126, C411, C321, C160, C244, C52, C370, C163, C381, C251, C303, C444, C94, C110, C111, C147, C95, C280, C23, C465, C247, C194, C337, C332, C343, C264, C131, C450, C87, C135, C43, C0, C267, C221, C305, C462, C145, C84, C329, C270, C436, C149, C239, C179, C205, C378, C164, C424, C106, C253, C228, C97, C78, C40, C249, C398, C311, C490, C382, C36, C120, C473, C206, C451, C125, C53, C12, C426, C281, C371, C108, C327, C438, C151, C446, C445, C85, C449, C308, C118, C229, C354, C310, C413, C100, C388, C463, C50, C45, C103, C141, C130, C139, C399, C257, C74, C369, C159, C428, C454, C341, C326, C174, C418, C184, C26, C416, C317, C431, C440, C211, C387, C219, C175, C319, C71, C75, C364, C79, C355, C182, C366, C331, C123, C18, C55, C293, C44, C128, C396, C447, C215, C11, C76, C24, C200, C290, C83, C30, C493, C425, C237, C132, C277, C32, C279, C272, C271, C236, C92, C361, C143, C99, C282, C287, C496, C117, C309, C124, C492, C344, C82, C155, C289, C469, C330, C255, C348, C49, C68, C298, C478
ADD GRADUATE G191, Graduate191, 9.8, C70, C76, C219, C382, C57, C35, C111, C282, C225, C4, C24, C182, C374, C242, C172, C259, C373, C324, C416, C159, C483, C277, C414, C453, C177, C20, C434, C316, C258, C479, C139, C72, C439, C488, C485, C440, C449, C120, C214, C481, C360, C429, C378, C107, C39, C252, C272, C461, C346, C91, C113, C237, C484, C108, C6, C444, C308, C244, C67, C303, C299, C422, C55, C247, C212, C366, C190, C226, C152, C46, C183, C472, C34, C161, C423, C60, C230, C22, C476, C302, C399, C136, C92, C79, C218, C475, C260, C37, C141, C456, C211, C345, C29, C329, C353, C240, C330, C33, C317, C160, C489, C328, C75, C131, C199, C350, C287, C413, C1, C442, C335, C249, C176, C154, C447, C93, C293, C384, C400, C232, C25, C78, C459, C153, C424, C119, C349, C394, C480, C454, C158, C460, C452, C197, C265, C100, C433, C291, C47, C395, C9, C257, C313, C243, C474, C217, C271, C140, C43, C101, C238, C63, C334, C202, C281, C339, C256, C133, C51, C430, C87, C411, C278, C74, C32, C314, C268, C390, C262, C195, C245, C469, C175, C419, C361, C470, C229, C186, C59, C155, C233, C174, C220, C168, C17, C397, C45, C90, C464, C164, C435, C372, C292, C68, C241, C338, C492, C337, C322, C297, C377, C286, C487, C114, C86, C65, C221, C364, C28, C386, C207, C495, C409, C16, C38, C280, C49, C491, C149, C340, C134, C216, C156, C135, C99, C398, C371, C385, C18, C117, C250, C298, C404, C193, C312, C203, C103, C351, C123, C343, C167, C365, C274, C253, C393, C408, C64, C53, C471, C231, C125, C56, C52, C142, C462, C83, C206, C82, C246, C396, C344, C144, C228, C255, C105, C147, C285, C173, C332, C179, C477, C355, C208, C222, C224, C126, C295, C116, C248, C301, C181, C446, C223, C418, C62, C311, C289, C380, C66, C188, C352, C215, C331, C31, C115, C379, C381, C420, C98, C455, C267, C443, C235, C304, C48, C319, C263, C137, C279, C23, C44, C148, C0, C401, C310, C325, C276, C357, C118, C146, C11, C370, C127, C389, C490, C171, C358, C273
